question_id,question,answer,expected_doc_id,rank,score,retrieved_doc_id,chunk_id,answer_in_chunk,retrieved_text
c1_81302-1,오퍼튜니티호는 주말동안 무엇을 할거야?,이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것,doc_0005,3,0.827625,doc_0047,doc_0047_chunk_000,X,"전북 특성 살린 지역축제 한창 전북도 전역이 축제 열기에 휩싸였다. 28일 독립영화의 산실인 전주국제영화제가 화려한 막을 올린다. 올해 12회를 맞는 전주국제영화제는 5월 6일까지 9일간 열린다. 38개국에서 출품한 190편의 영화가 상영된다. 5월 5일부터는 전주한지문화축제가 전주시 풍남동 경기전 일대에서 열린다. 임실군에선 30일부터 '치즈자랑 의견이야기' 축제가 개최된다. 지난해까지 각각 진행했던 치즈축제와 오수의견제를 통합해 올해 처음 통합축제로 연다. 군산시에서는 5월 4일부터 8일까지 5월의 보리밭, 추억속으로 안내할 '제6회 군산꽁당보리 축제'를 개최해 농특산물 판매, 보리밭체험마당 등을 선보일 계획이다. 남원에선 5월 6일부터 10일까지 문화체육관광부 우수축제로 선정된 '제81회 춘향제'가 열린다. 정읍시에서는 5월 7일부터 8일까지 동학농민 혁명의 의의를 되새기는 '제44회 황토현 동학축제'를 통해 1박2일 황토현숙영캠프, 동학농민혁명군 진군행렬 등 다양한 볼거리와 즐길거리를 제공할 계획이다. 고창군 공음면에서는 지난 23일부터 '청보리 축제'가 한창이다. 올해 8회를 맞는 이 축제는 공음면 학원농장의 보리밭에서 5월 8일까지 열린다. 6월 10일부터는 고창 특산물인 복분자와 풍천장어, 수박과 옥수수를 소재로 한 '2011 고창 복분자 푸드페스티벌'을 개최해 축제의 계절에 전북도를 찾는 관광객에게 오랫동안 기억에 남을"
c1_81303-1,오퍼튜니티가 발견한 암석이 지상 관제소 사람들의 관심을 받은 이유는?,표면이 울퉁불퉁한 홈이 파여 있기 때문에,doc_0005,1,0.895714,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81303-1,오퍼튜니티가 발견한 암석이 지상 관제소 사람들의 관심을 받은 이유는?,표면이 울퉁불퉁한 홈이 파여 있기 때문에,doc_0005,2,0.813831,doc_0087,doc_0087_chunk_000,X,인터넷 1인 방송 BJ로 전향한 그룹 엠블랙 출신 지오가 허위 사실을 퍼트려 자신을 비방한 네티즌을 고소하겠다고 밝혔다. 지오는 28일 ‘악의적 의도로 허위 글과 자료를 유포한 네티즌에 대해 철저히 법적 대응을 하겠다’는 제목의 영상을 유튜브에 게시했다. 그는 “개인 방송을 시작하기 전 근거 있는 비판에 유연한 사람이 되자고 다짐했다”며 “그런데 정도라는 게 있다. 한 사람을 무너뜨리려고 악의적인 글을 올리는 사람은 법이 얼마나 무서운지 가르칠 필요가 있다”고 말했다. 최근 여러 온라인 커뮤니티에 지오를 비난하기 위한 글이 수차례 게시됐다. 지오는 내용 대부분이 사실과 다르다고 해명했다. 글을 쓴 네티즌은 지오가 과격한 발언과 행동으로 구설에 오른 한 BJ의 팬이며 ‘별풍선’을 강요하거나 팬이 찍어준 사진을 상업적 의도로 사용했다고 주장했다. 별풍선은 시청자가 선물하는 유료 아이템으로 BJ가 현금으로 바꿀 수 있다. 지오는 먼저 논란이 된 BJ를 흉내 냈다는 지적에 “그분을 따라 한 게 아니다. 팬이라고 한 적도 없다”면서 “비판을 하는 건 괜찮지만 없는 얘기를 만들어 사실인 것처럼 유포하는 건 죄”라고 강조했다. 또 별풍선을 강요했다는 주장에 “평소 방송을 도와주는 매니저와 장난으로 얘기한 것일 뿐 실제로 받지 않았다. 글에 적힌 ‘지난달에 1억을 벌었다’는 부분도 사실이 아니다”고 설명했다. 팬이 찍어준 사진을 광고에 사용한 것은
c1_81303-1,오퍼튜니티가 발견한 암석이 지상 관제소 사람들의 관심을 받은 이유는?,표면이 울퉁불퉁한 홈이 파여 있기 때문에,doc_0005,3,0.813604,doc_0096,doc_0096_chunk_000,X,"정부·민간, 수백억∼수천억 지원 자기부상열차·한국형 고속열차·치매 치료약물 등이, 정부와 민간이 수백억~수천억원을 지원하는 ‘국가 대형 연구개발 실용화사업’의 예비과제로 선정됐다. 정부는 27일 서울 소공동 롯데호텔에서 오명 과학기술 부총리 주재로 과학기술 관계부처 장관회의를 열어, 산업적 파급효과가 클 것으로 기대되지만 실용화는 늦어지는 연구 성과의 실용화를 집중 지원하기로 하고, 그 예비 검토 과제로 10개를 선정했다. 선정된 과제(괄호 안은 주관 부처와 정부·민간 투입 연구비)는 △자기부상열차(건설교통부, 4년 동안 4500억원) △한국형 고속열차(건교부, 3년 동안 800억원) △저공해 엘피지 버스(환경부, 4년 동안 200억원) △해수담수화용 원자로(과기부, 6년 동안 4388억원) △초고속 해상운송선(해양수산부, 5년 동안 1200억원) △복합 양전자 단층 촬영기(보건복지부, 5년 동안 1799억원) △소형 열병합발전용 가스터빈(산업자원부, 4년 동안 1500억원) △나노공정 반도체 제조장비(산자부, 5년 동안 600억원) △치매 치료약물(‘AAD-2004’·복지부, 3년동안 200억원) △소형항공기(산자부, 5년동안 560억원) 등이다. 황우석 서울대 교수의 ‘광우병 내성 복제소’ 등 9개는 ‘계속검토 과제’로 보류됐다. 정부는 대상 과제의 실용화 지원이 타당한지에 대한 추가 조사를 벌인 뒤, 그 결과를 4월 관계장관 회"
c1_52597-1,사회적 약자보호와 금융산업을 황폐화시키고 있는 관치금융 중단을 요구한다고 말한 사람은 누구인가요?,금융노조 김문호 위원장,doc_0006,1,0.865919,doc_0006,doc_0006_chunk_001,O,"이라는 지적에 대해 ""그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행위 찬반투표 등 법이 정한 절차에 따라 이뤄졌다""고 설명했다. 금융노조 김문호 위원장은 ""마지막까지 대화와 협상을 통한 문제해결에 나설 것""이라며 ""사회적 약자보호와 금융산업을 황폐화시키고 있는 관치금융 중단을 요구한다""고 말했다. 금융노조가 이번에 실제 파업에 돌입하면 지난 2000년 7월 은행구조조정으로 벌인 총파업 이후 12만이다. 한편 금속노조는 13일 오후 현대·기아차, 한국GM 등 완성차 노조들이 13만명의 조합원 참여해 주야 4시간 총파업에 돌입했다고 밝혔다. 금속노조는 △심야노동 철폐, 노동시간 단축, 주간 연속 2교대제 도입 △원ㆍ하도급 불공정거래 근절 △비정규직 철폐 △근로시간 면제제도ㆍ복수노조제도와 관련한 노동조건 개선 등을 요구하고 있다."
c1_52597-1,사회적 약자보호와 금융산업을 황폐화시키고 있는 관치금융 중단을 요구한다고 말한 사람은 누구인가요?,금융노조 김문호 위원장,doc_0006,2,0.864396,doc_0011,doc_0011_chunk_001,X,"선진국들보다 크게 적은 것은 금융지주회사간 영역다툼이 심해 경쟁사 출신 금융인의 영입을 꺼릴 수밖에 없는 풍토 때문이란 게 금융권 관계자들의 설명이다. 이러다보니 공정성이나 객관성 논란에서 상대적으로 자유로운 교수 등 학계 인사들의 비중이 미국(5%)이나 캐나다(4%)에 비해 많아졌다는 것이다. 금융권 전문가들은 유독 우리나라에서 전직 관료출신들이 금융회사 사외이사직을 대거 차지하고 있는 현상을 '뿌리 깊은 관치금융의 결과'로 분석했다. 김상조 한성대 교수는 ""우리나라 관료들이 미국이나 영국 관료들보다 더 유능한 것도 아닌데, 금융회사에 관료출신 사외이사들이 이렇게 많아야 할 이유가 전혀 없다""면서 ""관치금융의 명백한 증거""라고 비판했다. 금융권의 한 고위 임원은 ""고객의 돈을 예치해 운용하는 금융산업의 속성상 규제가 불가피하지만, 선진국은 '규제와 자율'의 두 바퀴로 금융업이 돌아가는 반면, 우리나라는 '규제'와 '관치'가 뒤섞여 왜곡이 심하다""며 ""관치를 걷어내지 않으면 진정한 금융산업 발전은 요원할 것""이라고 지적했다."
c1_52597-1,사회적 약자보호와 금융산업을 황폐화시키고 있는 관치금융 중단을 요구한다고 말한 사람은 누구인가요?,금융노조 김문호 위원장,doc_0006,3,0.840679,doc_0006,doc_0006_chunk_000,X,"은행간 인수합병 반대와 장시간노동 해소를 요구중인 금융노조가 조합원 쟁의행위 찬반투표를 벌여 압도적 찬성률로 파업을 가결했다. 금융노조는 13일 기자회견을 열어 이처럼 밝히고, 요구안이 관철되지 않을 경우 오는 30일 총파업에 들어간다고 발표했다. 금융노조에 따르면 지난 11일 실시한 조합원 투표에서 조합원 87%가 투표에 참가해, 91%의 찬성률을 보였다. 전국 시중은행 등 35개 산하지부를 거느리고 있는 금융노조는 8월초 준법투쟁 등을 벌인 후 중순부터 다시 강경투쟁을 벌인다는 계획이다. 금융노조는 현재 △우리금융 민영화 등 인수합병 철회 △노동시간 단축 △고령직원 일자리 보장 △노사공동 사회공헌사업 기금 조성 △은행권 비정규직 제도 폐지 △임금 7%+α등을 요구하고 있다 . 금융노조가 이번에 파업을 가결한 것은 특히 장시간근로와 은행간 인수합병에 대한 반발 때문이다. 1997년 외환위기 이후 금융기관은 인수합병을 통해 덩치를 키워왔는데, 이 과정에서 경쟁이 격화되면서 정규직 대신 비정규직을 늘렸고 장시간 노동에 시달리고 있다는 게 노조의 인식이다. 특히 시중은행을 장악한 외국인 주주의 이익을 극대화하기 위한 상시적 구조조정이 이뤄져 노조의 요구를 관철하지 않고는 파업을 철회하기 어렵다는 입장이다. 금융노조는 이번 총파업을 두고 일부 불법파업이라는 지적에 대해 ""그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행"
c1_52598-1,금융노조가 기자회견을 연 날짜는?,13일,doc_0006,1,0.87634,doc_0006,doc_0006_chunk_000,O,"은행간 인수합병 반대와 장시간노동 해소를 요구중인 금융노조가 조합원 쟁의행위 찬반투표를 벌여 압도적 찬성률로 파업을 가결했다. 금융노조는 13일 기자회견을 열어 이처럼 밝히고, 요구안이 관철되지 않을 경우 오는 30일 총파업에 들어간다고 발표했다. 금융노조에 따르면 지난 11일 실시한 조합원 투표에서 조합원 87%가 투표에 참가해, 91%의 찬성률을 보였다. 전국 시중은행 등 35개 산하지부를 거느리고 있는 금융노조는 8월초 준법투쟁 등을 벌인 후 중순부터 다시 강경투쟁을 벌인다는 계획이다. 금융노조는 현재 △우리금융 민영화 등 인수합병 철회 △노동시간 단축 △고령직원 일자리 보장 △노사공동 사회공헌사업 기금 조성 △은행권 비정규직 제도 폐지 △임금 7%+α등을 요구하고 있다 . 금융노조가 이번에 파업을 가결한 것은 특히 장시간근로와 은행간 인수합병에 대한 반발 때문이다. 1997년 외환위기 이후 금융기관은 인수합병을 통해 덩치를 키워왔는데, 이 과정에서 경쟁이 격화되면서 정규직 대신 비정규직을 늘렸고 장시간 노동에 시달리고 있다는 게 노조의 인식이다. 특히 시중은행을 장악한 외국인 주주의 이익을 극대화하기 위한 상시적 구조조정이 이뤄져 노조의 요구를 관철하지 않고는 파업을 철회하기 어렵다는 입장이다. 금융노조는 이번 총파업을 두고 일부 불법파업이라는 지적에 대해 ""그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행"
c1_52598-1,금융노조가 기자회견을 연 날짜는?,13일,doc_0006,2,0.866337,doc_0006,doc_0006_chunk_001,O,"이라는 지적에 대해 ""그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행위 찬반투표 등 법이 정한 절차에 따라 이뤄졌다""고 설명했다. 금융노조 김문호 위원장은 ""마지막까지 대화와 협상을 통한 문제해결에 나설 것""이라며 ""사회적 약자보호와 금융산업을 황폐화시키고 있는 관치금융 중단을 요구한다""고 말했다. 금융노조가 이번에 실제 파업에 돌입하면 지난 2000년 7월 은행구조조정으로 벌인 총파업 이후 12만이다. 한편 금속노조는 13일 오후 현대·기아차, 한국GM 등 완성차 노조들이 13만명의 조합원 참여해 주야 4시간 총파업에 돌입했다고 밝혔다. 금속노조는 △심야노동 철폐, 노동시간 단축, 주간 연속 2교대제 도입 △원ㆍ하도급 불공정거래 근절 △비정규직 철폐 △근로시간 면제제도ㆍ복수노조제도와 관련한 노동조건 개선 등을 요구하고 있다."
c1_52598-1,금융노조가 기자회견을 연 날짜는?,13일,doc_0006,3,0.820609,doc_0162,doc_0162_chunk_000,X,"""내년부터 정기 상여금과 복리후생비 일부를 최저임금에 포함하는 최저임금법 개정안이 어제 국회 본회의를 통과했습니다. 어제 오후 내내 반대 투쟁을 벌인 노동계가 강경 대응을 예고해 신설되는 경제사회노동위원회 등 8년 만에 복원된 노사정 대화에 차질이 예상됩니다. 이승철 기자가 보도합니다. [리포트] 곳곳에서 고성이 들리고, 몸싸움이 벌어집니다. 최저임금법 개정에 반대하는 민주노총 조합원들입니다. 같은 시각 국회에선 개정안 표결이 진행됐습니다. 찬성 160명, 반대 24명, 기권 14명으로 통과됐습니다. 이로써 내년부턴 매월 지급되는 상여금과 복리후생비 일부가 최저임금에 포함됩니다. 대기업과 중소기업 간의 입장이 약간 엇갈리긴 하지만, 경영계는 급격한 임금 인상 부담을 줄일 수 있게 됐다며 환영합니다. 반면, 노동계는 강경하게 반대합니다.[김명환/민주노총 위원장 : 소득주도 성장, 만원의 행복을 이루겠다던 저 최저임금 공약은 산입범위 확대로 주고 뺏는 배신으로 돌아왔고 만원은 절망이 됐습니다.][김주영/한국노총 위원장 : 저임금 노동자의 생활안정을 보장하고 있는 헌법 정신을 훼손하지 않았는지 법률 전문가의 자문을 얻어 위헌법률 심판제청을 추진할 것입니다.] 역시 국회를 통과한 노사정위를 대신할 경제사회노동위원회도 개점 휴업 상태에 빠지게 됐습니다. 민주노총은 이미 불참을 선언했고, 한국노총도 불참을 검토 중입니다. 8년 만에 복원된 노사"
c1_52599-1,금융노조는 이번 총파업을 두고 일부 불법파업이라는 지적에 대해 뭐라고 설명했나요?,"그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행위 찬반투표 등 법이 정한 절차에 따라 이뤄졌다""고 설명",doc_0006,1,0.894035,doc_0006,doc_0006_chunk_000,X,"은행간 인수합병 반대와 장시간노동 해소를 요구중인 금융노조가 조합원 쟁의행위 찬반투표를 벌여 압도적 찬성률로 파업을 가결했다. 금융노조는 13일 기자회견을 열어 이처럼 밝히고, 요구안이 관철되지 않을 경우 오는 30일 총파업에 들어간다고 발표했다. 금융노조에 따르면 지난 11일 실시한 조합원 투표에서 조합원 87%가 투표에 참가해, 91%의 찬성률을 보였다. 전국 시중은행 등 35개 산하지부를 거느리고 있는 금융노조는 8월초 준법투쟁 등을 벌인 후 중순부터 다시 강경투쟁을 벌인다는 계획이다. 금융노조는 현재 △우리금융 민영화 등 인수합병 철회 △노동시간 단축 △고령직원 일자리 보장 △노사공동 사회공헌사업 기금 조성 △은행권 비정규직 제도 폐지 △임금 7%+α등을 요구하고 있다 . 금융노조가 이번에 파업을 가결한 것은 특히 장시간근로와 은행간 인수합병에 대한 반발 때문이다. 1997년 외환위기 이후 금융기관은 인수합병을 통해 덩치를 키워왔는데, 이 과정에서 경쟁이 격화되면서 정규직 대신 비정규직을 늘렸고 장시간 노동에 시달리고 있다는 게 노조의 인식이다. 특히 시중은행을 장악한 외국인 주주의 이익을 극대화하기 위한 상시적 구조조정이 이뤄져 노조의 요구를 관철하지 않고는 파업을 철회하기 어렵다는 입장이다. 금융노조는 이번 총파업을 두고 일부 불법파업이라는 지적에 대해 ""그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행"
c1_52599-1,금융노조는 이번 총파업을 두고 일부 불법파업이라는 지적에 대해 뭐라고 설명했나요?,"그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행위 찬반투표 등 법이 정한 절차에 따라 이뤄졌다""고 설명",doc_0006,2,0.877696,doc_0006,doc_0006_chunk_001,O,"이라는 지적에 대해 ""그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행위 찬반투표 등 법이 정한 절차에 따라 이뤄졌다""고 설명했다. 금융노조 김문호 위원장은 ""마지막까지 대화와 협상을 통한 문제해결에 나설 것""이라며 ""사회적 약자보호와 금융산업을 황폐화시키고 있는 관치금융 중단을 요구한다""고 말했다. 금융노조가 이번에 실제 파업에 돌입하면 지난 2000년 7월 은행구조조정으로 벌인 총파업 이후 12만이다. 한편 금속노조는 13일 오후 현대·기아차, 한국GM 등 완성차 노조들이 13만명의 조합원 참여해 주야 4시간 총파업에 돌입했다고 밝혔다. 금속노조는 △심야노동 철폐, 노동시간 단축, 주간 연속 2교대제 도입 △원ㆍ하도급 불공정거래 근절 △비정규직 철폐 △근로시간 면제제도ㆍ복수노조제도와 관련한 노동조건 개선 등을 요구하고 있다."
c1_52599-1,금융노조는 이번 총파업을 두고 일부 불법파업이라는 지적에 대해 뭐라고 설명했나요?,"그동안 산별교섭 결렬과 중앙노동위원회의 조정결렬, 전체 조합원 쟁의행위 찬반투표 등 법이 정한 절차에 따라 이뤄졌다""고 설명",doc_0006,3,0.831804,doc_0162,doc_0162_chunk_000,X,"""내년부터 정기 상여금과 복리후생비 일부를 최저임금에 포함하는 최저임금법 개정안이 어제 국회 본회의를 통과했습니다. 어제 오후 내내 반대 투쟁을 벌인 노동계가 강경 대응을 예고해 신설되는 경제사회노동위원회 등 8년 만에 복원된 노사정 대화에 차질이 예상됩니다. 이승철 기자가 보도합니다. [리포트] 곳곳에서 고성이 들리고, 몸싸움이 벌어집니다. 최저임금법 개정에 반대하는 민주노총 조합원들입니다. 같은 시각 국회에선 개정안 표결이 진행됐습니다. 찬성 160명, 반대 24명, 기권 14명으로 통과됐습니다. 이로써 내년부턴 매월 지급되는 상여금과 복리후생비 일부가 최저임금에 포함됩니다. 대기업과 중소기업 간의 입장이 약간 엇갈리긴 하지만, 경영계는 급격한 임금 인상 부담을 줄일 수 있게 됐다며 환영합니다. 반면, 노동계는 강경하게 반대합니다.[김명환/민주노총 위원장 : 소득주도 성장, 만원의 행복을 이루겠다던 저 최저임금 공약은 산입범위 확대로 주고 뺏는 배신으로 돌아왔고 만원은 절망이 됐습니다.][김주영/한국노총 위원장 : 저임금 노동자의 생활안정을 보장하고 있는 헌법 정신을 훼손하지 않았는지 법률 전문가의 자문을 얻어 위헌법률 심판제청을 추진할 것입니다.] 역시 국회를 통과한 노사정위를 대신할 경제사회노동위원회도 개점 휴업 상태에 빠지게 됐습니다. 민주노총은 이미 불참을 선언했고, 한국노총도 불참을 검토 중입니다. 8년 만에 복원된 노사"
c1_149905-1,예수님께서 진노하는 대상은 누구인가?,소경된 인도자,doc_0007,1,0.855888,doc_0007,doc_0007_chunk_001,X,"했습니다. 오늘날 상황도 이와 같습니다. 영적 소경이 인도자가 돼 이끄는 성도는 성전이 아니라 금을 좇게 됩니다. 금전만능주의, 성공제일주의, 축복신앙, 번영신학 같은 거짓 가르침을 따르게 됩니다. 따라서 성도는 눈을 뜨고 영적 인도자가 소경인지 아닌지를 점검해야 합니다. 예수님의 진노는 교회 지도자뿐 아니라 성도 모두에게 주신 경고입니다(마 23:1). 그렇다면 성도들이 봐야 할 성전과 제단은 무엇을 의미할까요. 성전은 바로 예수 그리스도를 가리킵니다(히 9:11). 따라서 눈뜬 사람은 예수님을 통해 얻는 금보다 예수님을 바라봅니다. 예수 믿고 얼마나 부자 됐는지를 따지지 않고 예수님 자체를 바라봅니다. 또 성도에게 복을 주는 예수님께 감사하고 찬양합니다. 사도행전 3장의 베드로는 ‘눈뜬 인도자’의 대표적 사례입니다. 그는 앉은뱅이에게 ‘은과 금은 내게 없거니와 내게 있는 것으로 네게 주노니 곧 나사렛 예수 그리스도의 이름으로 걸으라’고 선포했습니다(행 3:6). 그러자 앉은뱅이는 일어나서 성전에 들어가 걸으며 하나님을 찬미합니다. 눈뜬 인도자는 성도를 눈뜨게 합니다. 앉은뱅이는 예수의 이름으로 얼마든지 성전에 들어가 하나님을 찬미할 수 있다는 것을 믿고 뛰어들어갑니다. 성전에 바칠 금은 없어도 예수의 이름이 있으면 지금 하나님을 만나 감사하고 찬양할 수 있습니다. 이것이 눈뜬 성도의 자세입니다. 여러분은 무엇으로 하나님 앞에 나아"
c1_149905-1,예수님께서 진노하는 대상은 누구인가?,소경된 인도자,doc_0007,2,0.854141,doc_0007,doc_0007_chunk_000,O,"‘화 있을진저.’ 예수님께서 진노합니다. 단순한 화가 아니라 그 자리에서 돌이키라는 애틋한 호소입니다. 하나님의 분노에는 항상 사랑이 담겨 있습니다. 예수님께서 진노하는 대상은 소경된 인도자입니다(16절). 소경이란 눈먼 자가 아니라 영적 세계를 보지 못하는 자를 말합니다. 당시 대표적 영적 소경은 ‘사두개인’이었습니다. 사두개인은 유대 종교지도자였으나 부활을 믿지 않았습니다. 부활을 믿지 않는 이들은 모든 것을 세상의 기준으로 봅니다. 성전보다 성전의 금을 더 크게 보고(16절), 제단보다 제단 위 예물을 더 귀중하게 봅니다(18절). 성전 안에는 금이 많았습니다. 언약궤, 등대 등 성전의 여러 기구들은 모두 금으로 만들어졌습니다. 그러나 그 금이 거룩한 건 성전 안에 있기 때문입니다. 하지만 영적 소경은 성전 안의 금도 세상의 금과 같이 대했습니다. 제단 위의 예물도 그렇습니다. 제단 위에서 하나님께 드려질 때 소나 양은 거룩한 제물이 됩니다. 그러나 영적 소경은 제단보다 제물을 더 귀중하게 봤습니다. 왜냐하면 소나 양이 제단보다 더 재산 가치가 높았기 때문입니다. 금보다 성전이 더 크다는 것을 보지 못하고 예물보다 제단이 더 귀한 것을 못 보는 자들, 이들이 영적 소경입니다. 이런 사람들이 인도자가 돼 백성을 인도하는 것에 예수님께서는 진노했습니다. 오늘날 상황도 이와 같습니다. 영적 소경이 인도자가 돼 이끄는 성도는 성전이 아"
c1_149905-1,예수님께서 진노하는 대상은 누구인가?,소경된 인도자,doc_0007,3,0.827611,doc_0007,doc_0007_chunk_002,X,"찬양할 수 있습니다. 이것이 눈뜬 성도의 자세입니다. 여러분은 무엇으로 하나님 앞에 나아가 예배하십니까. 금입니까, 하나님께서 주신 예수 그리스도의 이름입니까. 우리는 하나님께 최고의 예물을 드리려 하지만 현실은 녹록지 않습니다. 성공보다 실패가 많고 기쁨보다 고통이 많습니다. 그러다 보니 하나님께 드릴 예물이 없다고 생각합니다. 그러나 어떤 예물이든 제단인 예수님의 십자가 위에 드릴 때, 하나님께서는 실패나 고통마저도 귀한 예물로 받아 주십니다. 또한 영적 인도자는 눈을 떠야 합니다. 그래야 성도를 눈뜨게 합니다. 눈뜬 성도는 하나님께 예물을 드릴 수 있는 자리가 예수님의 십자가임을 압니다. 하나님은 예수님의 십자가에 놓인 성도 여러분의 모든 것을 아름다운 예물로 받을 것입니다. 금보다 성전을, 예물보다 제단을 바라보는 눈뜬 성도가 되기를 바랍니다. 강승구 창원 남산교회 목사"
c1_149906-1,소경이란 무엇을 의미하는가?,눈먼 자가 아니라 영적 세계를 보지 못하는 자를 말합니다.,doc_0007,1,0.828836,doc_0007,doc_0007_chunk_000,O,"‘화 있을진저.’ 예수님께서 진노합니다. 단순한 화가 아니라 그 자리에서 돌이키라는 애틋한 호소입니다. 하나님의 분노에는 항상 사랑이 담겨 있습니다. 예수님께서 진노하는 대상은 소경된 인도자입니다(16절). 소경이란 눈먼 자가 아니라 영적 세계를 보지 못하는 자를 말합니다. 당시 대표적 영적 소경은 ‘사두개인’이었습니다. 사두개인은 유대 종교지도자였으나 부활을 믿지 않았습니다. 부활을 믿지 않는 이들은 모든 것을 세상의 기준으로 봅니다. 성전보다 성전의 금을 더 크게 보고(16절), 제단보다 제단 위 예물을 더 귀중하게 봅니다(18절). 성전 안에는 금이 많았습니다. 언약궤, 등대 등 성전의 여러 기구들은 모두 금으로 만들어졌습니다. 그러나 그 금이 거룩한 건 성전 안에 있기 때문입니다. 하지만 영적 소경은 성전 안의 금도 세상의 금과 같이 대했습니다. 제단 위의 예물도 그렇습니다. 제단 위에서 하나님께 드려질 때 소나 양은 거룩한 제물이 됩니다. 그러나 영적 소경은 제단보다 제물을 더 귀중하게 봤습니다. 왜냐하면 소나 양이 제단보다 더 재산 가치가 높았기 때문입니다. 금보다 성전이 더 크다는 것을 보지 못하고 예물보다 제단이 더 귀한 것을 못 보는 자들, 이들이 영적 소경입니다. 이런 사람들이 인도자가 돼 백성을 인도하는 것에 예수님께서는 진노했습니다. 오늘날 상황도 이와 같습니다. 영적 소경이 인도자가 돼 이끄는 성도는 성전이 아"
c1_149906-1,소경이란 무엇을 의미하는가?,눈먼 자가 아니라 영적 세계를 보지 못하는 자를 말합니다.,doc_0007,2,0.805756,doc_0102,doc_0102_chunk_001,X,"소치라 여겼다""며 ""목민관이 지녀야 할 최소한의 애민정신""이라고 '천재' 를 이유로 절반의 책임을 회피한 오 시장을 꼬집었다."
c1_149906-1,소경이란 무엇을 의미하는가?,눈먼 자가 아니라 영적 세계를 보지 못하는 자를 말합니다.,doc_0007,3,0.804213,doc_0007,doc_0007_chunk_001,X,"했습니다. 오늘날 상황도 이와 같습니다. 영적 소경이 인도자가 돼 이끄는 성도는 성전이 아니라 금을 좇게 됩니다. 금전만능주의, 성공제일주의, 축복신앙, 번영신학 같은 거짓 가르침을 따르게 됩니다. 따라서 성도는 눈을 뜨고 영적 인도자가 소경인지 아닌지를 점검해야 합니다. 예수님의 진노는 교회 지도자뿐 아니라 성도 모두에게 주신 경고입니다(마 23:1). 그렇다면 성도들이 봐야 할 성전과 제단은 무엇을 의미할까요. 성전은 바로 예수 그리스도를 가리킵니다(히 9:11). 따라서 눈뜬 사람은 예수님을 통해 얻는 금보다 예수님을 바라봅니다. 예수 믿고 얼마나 부자 됐는지를 따지지 않고 예수님 자체를 바라봅니다. 또 성도에게 복을 주는 예수님께 감사하고 찬양합니다. 사도행전 3장의 베드로는 ‘눈뜬 인도자’의 대표적 사례입니다. 그는 앉은뱅이에게 ‘은과 금은 내게 없거니와 내게 있는 것으로 네게 주노니 곧 나사렛 예수 그리스도의 이름으로 걸으라’고 선포했습니다(행 3:6). 그러자 앉은뱅이는 일어나서 성전에 들어가 걸으며 하나님을 찬미합니다. 눈뜬 인도자는 성도를 눈뜨게 합니다. 앉은뱅이는 예수의 이름으로 얼마든지 성전에 들어가 하나님을 찬미할 수 있다는 것을 믿고 뛰어들어갑니다. 성전에 바칠 금은 없어도 예수의 이름이 있으면 지금 하나님을 만나 감사하고 찬양할 수 있습니다. 이것이 눈뜬 성도의 자세입니다. 여러분은 무엇으로 하나님 앞에 나아"
